857 ;L 363-38                           ;PM*;309.0463851869831 -75.7402954318865;M5                     ;   10.2395
858 ;CD-35 818                          ;PM*;239.3880233810874 -69.1635551867630;M1                     ;   19.458 
859 ;L 513-23                           ;PM*;236.3580993650018 -65.7341196644363;M3                     ;   10.8692
860 ;L 570-29                           ;PM*;011.7546764407394 -48.3058327686500;M4                     ;   12.0952
861 ;HD 217987                          ;PM*;005.1008135559570 -65.9570838521579;M2V                    ;    3.2880
862 ;L 504-27                           ;PM*;357.6657666522245 -71.6523327801495;M4                     ;   11.9508
863 ;HD 225213                          ;Er*;343.5537340111399 -75.9030230647552;M2V                    ;    4.3459
864 ;LP 938-71                          ;LM*;290.7548458800826 -79.2281806869905;M8.0V                  ;   11.3261
865 ;CD-36 491                          ;PM*;271.8923109657768 -79.8040264758627;M2.5V                  ;   17.403 
866 ;G 269-125                          ;PM*;278.2856944120076 -79.0729333388467;M3.5                   ;   19.2157
867 ;LP 930-70                          ;PM*;014.0663660722797 -52.4288898267473;M3.5V                  ;   19.4053
868 ;LP 930-69                          ;Er*;014.1169881052180 -52.4232978756698;M4.5V                  ;   17.9579
869 ;* tau PsA                          ;PM*;014.1234234551193 -54.8141957526341;F6V                    ;   18.4579
870 ;V* WW PsA                          ;BY*;012.5083267040768 -62.1063584725892;M4IVe                  ;   20.867 
871 ;V* TX PsA                          ;Er*;012.4927605375348 -62.1131648502373;M5IVe                  ;   20.835 
872 ;LEHPM 5625                         ;PM*;004.8394626304939 -67.8543666842491;~                      ;   16.2656
873 ;G 267-11                           ;PM*;357.5745013866163 -76.9052678772912;M4                     ;   15.6835
874 ;SSSPM J2356-3426                   ;PM*;357.9014103341690 -76.0836318673979;M9.3V                  ;   18.9562
875 ;LAWD 1                             ;WD*;355.8251539113757 -77.3524173422638;DC                     ;   14.8084
876 ;CD-34 239                          ;PM*;320.5586461776114 -83.1595496185851;K9V                    ;   19.6369
877 ;2MASS J00501994-3322402            ;BD*;305.05096394 -83.74585020          ;T7                     ;   10.7   
878 ;G 269-153                          ;** ;258.646049456 -80.174077931        ;M4.6V+M4.3V            ;   11     
879 ;G 269-153B                         ;PM*;258.6441375493612 -80.1739952463323;M4.3V                  ;   25.127 
880 ;G 269-153A                         ;PM*;258.6475482778020 -80.1740427119781;M4.6V                  ;   25.152 
881 ;CD-31 908                          ;Er*;229.6764844646067 -71.0302843868551;M4                     ;   13.3979
882 ;CD-31 909                          ;Er*;229.7291483288229 -71.0064928192261;M3Ve                   ;   13.4096
883 ;LP 885-35                          ;LM*;228.8466730035212 -71.3717203152122;M8                     ;   14.0524
884 ;HD 202940                          ;SB*;021.1811032782833 -43.0983398563566;G7V                    ;   18.5086
885 ;HD 213042                          ;PM*;019.0937748830555 -58.7734708410377;K4V                    ;   15.7105
886 ;LEHPM 4555                         ;PM*;016.9175810981743 -56.7236471084736;~                      ;   19.117 
887 ;HD 214749                          ;PM*;020.0673981551615 -61.2364803875125;K4.5Vk                 ;   13.2758
888 ;L 645-74                           ;PM*;020.6651026388650 -60.7152564462822;M2                     ;   11.851 
889 ;L 645-73                           ;PM*;020.6595151904400 -60.7182550390364;M3.5                   ;   11.836 
890 ;LP 932-81                          ;Er*;016.9993769529788 -62.9733693698683;M3                     ;   20.1358
891 ;V* TW PsA                          ;BY*;015.9370290552806 -64.6172876361648;K4Ve                   ;    7.6015
892 ;GR* 422                            ;PM*;008.5038479162478 -71.5206454411193;~                      ;   16.485 
893 ;HD 222335                          ;PM*;008.6864636259506 -73.5331361413672;G9.5V                  ;   18.2751
894 ;LAWD 94                            ;WD*;003.0751831390594 -76.1723690495722;DA5.7                  ;   23.2021
895 ;EGM 95                             ;PM*;357.5511841463771 -82.2766416383578;M1.5                   ;   18.026 
896 ;GJ 2006 B                          ;Er*;344.8076936604983 -82.5427404955863;M3.5Ve                 ;   34.976 
897 ;GR* 9                              ;** ;344.8425362495573 -82.6669046137343;M5                     ;   35.008 
898 ;HD 5133                            ;PM*;296.8997272303900 -86.7528021105578;K2.5Vk:                ;   13.971 
899 ;2MASSI J0148386-302439             ;PM*;230.9879091590851 -77.0516566240380;M7.5                   ;   25.489 
900 ;LEHPM 2421                         ;BD?;219.3870474048224 -69.7357803835075;~                      ;   17.014 
901 ;LP 885-48                          ;PM*;215.7839603708290 -70.4218793520209;M4.0                   ;   31.1695
902 ;2MASSI J0243137-245329             ;BD*;214.17326027 -64.83487112          ;T6.0                   ;   10.7   
903 ;L 714-88                           ;PM*;025.6812652497689 -46.7911702457505;M3.5                   ;   19.4556
904 ;LP 932-89                          ;PM*;022.2952183105880 -63.8174273672897;M2                     ;   20.7951
905 ;G 269-106                          ;PM*;238.1579526707231 -85.9157536564076;M3                     ;   12.8267
906 ;HD 14412                           ;PM*;214.4545106535832 -70.4102109885836;G8V                    ;   12.8347
907 ;LP 830-14                          ;WD*;211.1787554618821 -66.3998680236260;DC                     ;   18.4682
908 ;LP 831-1                           ;PM*;209.8858290599584 -61.6664565387373;M3                     ;   14.2775
909 ;CD-22 15549                        ;*  ;029.9595856760397 -47.5160718427742;F5.5V                  ;  292.620 
910 ;* alf PsA C                        ;** ;031.6326948474316 -62.1537390434889;M4.0Ve                 ;    7.6763
911 ;CD-26 16501                        ;Er*;030.1865522301090 -67.3757724457643;M2V                    ;   14.897 
912 ;APMPM J2331-2750                   ;Er*;026.0348315409953 -72.2454337942240;M7.0V                  ;   13.628 
913 ;G 275-106                          ;SB*;027.1269647932542 -76.0516217454544;M2.5                   ;   26.1554
914 ;SSSPM J2352-2538                   ;LM*;035.9882718895309 -76.5759156759352;M9e                    ;   20.3744
915 ;HD 2025                            ;PM*;032.3599176420590 -83.9884567277823;K3V                    ;   17.9133
916 ;LP 881-64                          ;** ;031.2917554094616 -84.0599779136308;M5.5/6Ve+M8.5Ve+M9/9.5V;    7.7329
917 ;G 268-131                          ;Er*;180.8269768454192 -85.1992151608801;M4                     ;   17.8163
918 ;EGGR 307                           ;WD*;206.4914828851449 -82.3245083268399;DC                     ;   16.5679
919 ;[PS78] 190                         ;PM*;203.8418846446218 -82.8691746962636;M3.0Ve                 ;   19.576 
920 ;HD 9540                            ;PM*;197.8680140525142 -80.1273646732430;K0V                    ;   19.2653
921 ;BD-21 424                          ;SB*;202.0739712682668 -68.4572510392673;~                      ;   85.074 
922 ;LP 829-41                          ;PM*;202.7224155452414 -70.0554197048475;M5.5Ve                 ;   19.296 
923 ;Ross 769                           ;PM*;031.5166845920451 -36.9530756649153;M1.5V                  ;   18.3091
924 ;HD 203040                          ;PM*;029.6513595295366 -41.3713494254236;K6.5Vk                 ;   15.7763
925 ;L 715-38                           ;LM*;030.4596180707376 -47.7195211210285;M4.0V                  ;   15.571 
926 ;LP 818-54                          ;Er*;032.8727352210943 -49.2363291095159;~                      ;   19.088 
927 ;2MASSW J2206228-204705             ;SB*;033.3611000224574 -51.9297368045712;M8.0V                  ;   18.0   
928 ;HD 217357                          ;PM*;037.1385650172894 -64.4141602705757;K7+Vk                  ;    8.2323
929 ;CD-24 17443                        ;PM*;033.9515647330950 -64.8389724463707;M1:V                   ;   19.6993
930 ;CD-24 17445                        ;PM*;033.9196525316846 -64.8546111128286;M2V                    ;   19.6937
931 ;LP 878-17                          ;PM*;034.6180526430676 -69.4237913909259;~                      ;   54.456 
932 ;EGGR 246                           ;WD*;096.9696387322123 -84.7103657285712;DQ9                    ;    9.0969
933 ;G 268-47                           ;PM*;107.6570477241892 -86.2511885493263;M3                     ;   20.222 
934 ;HD 4747                            ;SB*;116.2590315958321 -86.0583767501901;G8/K0V                 ;   18.8492
935 ;HD 4967                            ;PM*;123.3360600456219 -85.7817130274424;K5V                    ;   15.3633
936 ;HD 4967B                           ;PM*;123.3968385052463 -85.7801998732589;M3                     ;   15.3673
937 ;BD-21 262                          ;PM*;183.1627913481399 -78.0521252852500;K5V                    ;   26.204 
938 ;CD-22 526                          ;PM*;185.8865419440289 -79.3177832485252;M1.5Vk:                ;   18.6314
939 ;HD 11507                           ;Er*;197.6580606213173 -75.3114558749242;M0V                    ;   11.0599
940 ;L 657-32                           ;PM*;200.4464545977373 -66.6992817751353;M2.5V                  ;   19.6186
941 ;HD 15468                           ;PM*;200.4152006178361 -66.5680445996960;K4.5Vk                 ;   19.3774
942 ;LP 770-20                          ;PM*;198.0933785169070 -66.5584424007283;M3.5                   ;   19.2773
943 ;* tau01 Eri                        ;PM*;200.8337594998208 -62.5264994987651;F7V                    ;   14.2764
944 ;L 715-89                           ;PM*;034.8100514735495 -50.5428906576851;dM3.5                  ;   12.9132
945 ;V* FL Aqr                          ;SB*;037.8311252085185 -59.0705598434483;M3.5V                  ;    8.8506
946 ;V* FK Aqr                          ;SB*;037.8194061812045 -59.0738014832898;M0Vep                  ;    8.8979
947 ;BD-20 6558                         ;PM*;046.3229768757340 -66.5315599425316;M0.5Vk                 ;   21.058 
948 ;SIPS J0004-2058                    ;LM*;060.4089653093119 -77.6908775604519;~                      ;   15.042 
949 ;BD-18 359                          ;SB*;187.5160839785196 -70.5322542509237;M2.5                   ;    9.3199
950 ;LP 771-21                          ;LM*;198.2847477992355 -61.0360205983222;M8V                    ;   22.411 
951 ;Wolf 918                           ;PM*;036.2364333828611 -36.5146512579158;M1V                    ;   11.8427
952 ;HD 200968                          ;** ;035.27291125 -36.29498350          ;K1V                    ;   17.57  
953 ;HD 200968B                         ;PM*;035.2716225079603 -36.2954720110295;M0                     ;   17.3619
954 ;* del Cap                          ;EB*;037.6006140604 -46.0133023018      ;kA5hF0mF2III           ;   11.6359
955 ;L 788-37                           ;PM*;039.0794521559936 -52.5096371960447;dM4.5                  ;   10.2379
956 ;L 788-34                           ;Er*;040.6145670990545 -54.5569752122810;M4.5Ve                 ;    7.2344
957 ;2MASS J22521073-1730134            ;BD*;045.9498734102300 -60.8772408968157;L4.5+T3.5              ;   16.5075
958 ;LP 822-37                          ;** ;051.472878889 -64.905906231        ;M4.0                   ; 6879.02  
959 ;LP 822-7                           ;PM*;054.5200935225420 -68.4593058156922;M7V                    ;   18.3839
960 ;HD 221503                          ;PM*;058.3652155292834 -69.1179229825345;K6V                    ;   14.5485
961 ;2MASS J00045753-1709369            ;LM*;073.3979553846240 -75.3473756225288;M5.5V                  ;   17.058 
